,景区名称,地区,景区等级,经度BD,纬度BD,经度BD_wgs84,纬度BD_wgs84
3684,江干区丁兰智慧小镇景区,浙江,3A,120.239797,30.38709175,120.2288624,30.38318183
3685,福严寺景区,浙江,3A,120.4533597,30.59416797,120.4423123,30.59046528
3686,南浔区善琏湖笔文化旅游景区,浙江,3A,120.322674,30.69794286,120.3115854,30.69444784
3687,慈溪市五磊山景区,浙江,3A,121.4049089,30.07858639,121.393817,30.07505788
3688,千年曙光园景区,浙江,3A,121.6236148,28.26263033,121.6130546,28.26041367
3689,慈溪市方家河头古村,浙江,3A,121.492763,30.07460462,121.4818202,30.0712841
3690,下城区跨贸小镇,浙江,3A,120.189302,30.330593,120.1781139,30.32732857
3691,嘉善县嘉善国际木雕文化园景区,浙江,3A,120.9422011,30.88434467,120.9315522,30.88061685
3692,越城区富盛镇诸葛仙山景区,浙江,3A,120.7596815,29.92620562,120.7488966,29.92271873
3693,绍兴黄酒小镇,浙江,3A,120.453172,30.05504322,120.4421464,30.05142118
3694,玉环市干江镇白马岙景区,浙江,3A,121.3850474,28.16557309,121.3740947,28.16301422
3695,天台县泳溪乡外婆湾景区,浙江,3A,121.223664,29.15554505,121.2129543,29.15206246
3696,玉环市清港大雷山景区,浙江,3A,120.8491928,28.9615033,120.8387182,28.958184
3697,秀洲区秀洲光伏小镇景区,浙江,3A,120.6539047,30.76575643,120.6431448,30.76247087
3698,桐乡市华腾猪舍里景区,浙江,3A,120.352854,30.5642389,120.3418575,30.56023068
3699,岱山县秀山岛风景区,浙江,3A,122.1691898,30.15741762,122.1584873,30.15337215
3700,海盐县通元镇海伦庄园,浙江,3A,120.8956083,30.50094931,120.8849208,30.49783426
3701,桐乡恒基文化博览园景区,浙江,3A,120.5834126,30.66169263,120.5728058,30.65808471
3702,平湖市国际游购小镇景区,浙江,3A,121.098799,30.85644087,121.0877807,30.85220078
3703,合村生仙里景区,浙江,3A,119.3188469,29.94000788,119.3071905,29.93646177
3704,桐庐县健康小镇景区,浙江,3A,119.7095837,29.7839342,119.6981399,29.78080587
3705,嘉兴市莲泗荡风景区,浙江,3A,120.7628787,30.90576763,120.7520163,30.90210055
3706,秀洲区嘉欣丝绸园(嘉兴市丝绸博物馆)景区,浙江,3A,120.681083,30.75527362,120.6702741,30.75191832
3707,越城区吼山风景区,浙江,3A,120.703562,29.9987429,120.6928948,29.99511841
3708,桐乡市红杉邨景区,浙江,3A,120.520625,30.66731903,120.509797,30.66378333
3709,庆元县月山景区,浙江,3A,119.185988,27.49785901,119.1745571,27.49479819
3710,南湖区神润斋景区,浙江,3A,120.889588,30.68493484,120.8789306,30.68167675
3711,玉环市龙溪动漫花谷景区,浙江,3A,121.3662989,28.20539474,121.3553968,28.20267288
3712,武义县俞源景区,浙江,3A,119.6733207,28.77367834,119.662147,28.77080683
3713,横溪镇风景旅游区,浙江,3A,121.6035499,29.74271645,121.5929547,29.73950027
3714,市辖区金华新能源汽车小镇,浙江,3A,119.6189742,29.04165564,119.607815,29.038664
3715,余姚市王阳明故居,浙江,3A,121.15928,30.05643826,121.1482372,30.05304056
3716,桐庐县大奇山森林公园景区,浙江,3A,119.7379403,29.76174655,119.7265963,29.75821185
3717,桐庐县旧县街道富春大岭图景区,浙江,3A,119.5838831,29.78179953,119.5725196,29.77881107
3718,余姚市浙东小九寨景区,浙江,3A,121.3022346,29.91573802,121.2913777,29.9120385
3719,沈家门接待禅寺旅游景区,浙江,2A,122.284148,29.95343396,122.273623,29.94949277
3720,柯桥区香湖山庄景区,浙江,2A,120.4048088,30.00486143,120.3937018,30.00128927
3721,柯桥区五百岗·雄鹅峰旅游景区,浙江,2A,120.7011597,29.70480819,120.6905007,29.70125479
3722,柯桥区龙池山·青陶峡谷旅游景区,浙江,2A,120.6358759,30.16004698,120.6252648,30.15665042
3723,舟山跨海大桥展览馆景区,浙江,2A,121.9125568,30.05918185,121.9021059,30.05553138
3724,瑞安隆山公园,浙江,2A,120.6468519,27.78020161,120.6363717,27.77774096
3725,草鱼塘森林公园旅游区,浙江,2A,119.6973199,27.90254503,119.6860694,27.90015563
3726,临海市国华珠算博物馆景区,浙江,2A,121.1534049,28.86188942,121.1424428,28.85908481
3727,金紫尖龙潭峡谷漂流景区,浙江,2A,118.92227,29.801013,118.9110056,29.79733204
3728,临海市黄土岭景区,浙江,2A,121.2478613,28.71335984,121.2370714,28.71065694
3729,诗画小舟山景区,浙江,2A,120.409778,28.22069004,120.3987848,28.21799443
3730,东山尖运动森林公园景区,浙江,2A,118.8208393,29.68278861,118.8094451,29.67910403
3731,青田县太鹤公园,浙江,2A,120.2954907,28.15076819,120.2846135,28.14830459
3732,临海市碧水湾景区,浙江,2A,121.4443498,28.89781681,121.4335326,28.89426834
3733,遂昌县神龙谷漂流,浙江,2A,119.2009578,28.48282332,119.189408,28.48008512
3734,普陀区六横镇旅游区,浙江,2A,122.2825846,29.82056311,122.2720573,29.816633
3735,夏履镇越王峥景区,浙江,2A,120.3437905,30.08399264,120.3328115,30.08021072
3736,柯桥区陶元岭-金鱼湾景区,浙江,2A,120.63666,29.87182798,120.6260987,29.8684597
3737,柯桥区巷深竹缘小千养生谷旅游景区,浙江,2A,120.676328,29.93578537,120.6655921,29.9326542
3738,兰纳休闲观光园景区,浙江,2A,120.6509322,30.25627642,120.6402355,30.25311552
3739,定海区新城喜果家庭农场,浙江,2A,122.200727,30.03150527,122.1900004,30.02796298
3740,东辉公园景区,浙江,2A,121.385588,28.37196412,121.3745882,28.36938779
3741,须江公园景区,浙江,2A,118.6455501,28.74275589,118.6342363,28.74021348
3742,伊利乳业景区,浙江,2A,119.3698646,29.10117865,119.3581684,29.09797182
3743,定海区传奇庄园景区,浙江,2A,122.1129202,30.02453532,122.1019582,30.02113001
3744,衢州市烂柯山风景区,浙江,2A,118.929739,28.88302786,118.9185741,28.87986391
3745,天台县济公故居景区,浙江,2A,121.0414784,29.1503716,121.0305961,29.14729939
3746,钱清西天竺旅游风景区,浙江,2A,120.479531,30.05319427,120.4686876,30.04923375
3747,天柱风景区,浙江,2A,120.7855291,27.88748219,120.77485,27.88507415
3748,兰溪市黄大仙赤松园景区,浙江,2A,119.511654,29.23239391,119.5002908,29.22888082
3749,苍南县石聚堂景区,浙江,2A,120.3598826,27.5481491,120.3491109,27.54486246
3750,普陀区蚂蚁岛旅游区,浙江,2A,122.2727109,29.87501595,122.2621824,29.87117706
3751,钱江源森林公园景区,浙江,2A,118.2218227,29.39996418,118.2102677,29.39632961
3752,舟山市徐正国博物馆景区,浙江,2A,122.7799285,30.7199443,122.7692322,30.71596201
3753,中医博物馆景区,浙江,2A,120.173093,30.24442607,120.1618675,30.24105445
3754,柯桥区玫瑰山庄景区,浙江,2A,120.6287218,29.80266321,120.6181792,29.79915573
3755,柯桥区陶宴岭.新联溪旅游景区,浙江,2A,120.6593943,29.85165753,120.6487219,29.84859134
3756,柯桥区南岸景区,浙江,2A,120.633276,29.81450742,120.6227148,29.81107814
3757,定海区万花谷旅游景区,浙江,2A,122.007012,30.06880919,121.9962808,30.06542041
3758,乐清市永乐人民抗日自卫游击总队纪念馆,浙江,2A,120.9397749,28.28801066,120.9293531,28.28536916
3759,凤鸣山景区,浙江,2A,121.0123325,29.92406275,121.0014518,29.92076226
3760,定海区龙云果艺园景区,浙江,2A,122.1942978,30.10029513,122.1836194,30.09662766
3761,舟山市月亮湾风景区,浙江,2A,121.9373062,30.07431623,121.9268664,30.07061446
3762,千岛湖玖玖花海景区,浙江,2A,118.571144,29.43606403,118.5598944,29.43248249
3763,千岛湖甲鱼文化创意园,浙江,2A,120.2254127,30.45189243,120.2144392,30.4481418
3764,常山县砚瓦山村,浙江,2A,118.5930686,28.8610796,118.5818367,28.85822697
3765,万象花卉多肉多花园,浙江,2A,119.6151612,29.02080154,119.6040009,29.01790387
3766,海宁市钱君陶艺术研究馆,浙江,2A,120.6970716,30.5376087,120.6863283,30.53404837
3767,千岛秀丝绸文化园景区,浙江,2A,119.1117765,29.61922119,119.0999553,29.61591044
3768,嘉兴市海华武术馆,浙江,2A,120.7681335,30.77725641,120.7572529,30.77375002
3769,吴镇纪念馆,浙江,2A,120.9227673,30.84719287,120.9120764,30.84385718
3770,柯桥区印山越国王陵景区,浙江,2A,120.5301667,29.93757667,120.5193833,29.93434112
3771,柯桥区稽东镇雪窦岭旅游景区,浙江,2A,120.5842208,29.76821537,120.5736897,29.76472105
3772,嵊州市四明山主峰.红佛寺景区,浙江,2A,120.982271,29.651396,120.9716571,29.64771045
3773,千草素文化观光园景区,浙江,2A,119.05799,29.60123428,119.0463811,29.59733693
3774,柯桥区平水镇平阳禅寺旅游景区,浙江,2A,120.460424,29.99469291,120.4494794,29.99095535
3775,嵊州市瞻山风景旅游区,浙江,2A,120.7080119,29.64152973,120.6973802,29.63786383
3776,嵊州市虎居动物园,浙江,2A,120.8127637,29.62290549,120.8020966,29.61953543
3777,嵊州市崇仁古镇,浙江,2A,120.7145769,29.61561006,120.7039731,29.61185694
3778,嵊州市马寅初故居,浙江,2A,120.8645191,29.6370187,120.854015,29.63345195
3779,坝桥景区,浙江,2A,120.3405284,30.59293197,120.3294943,30.58913216
3780,桐乡市蚕桑产业观光园,浙江,2A,120.5878579,30.67141028,120.5772845,30.66772958
3781,嵊州市前岗辉白茶文化旅游景区,浙江,2A,120.832399,29.591228,120.8218449,29.58756224
3782,毛泽东同志新仓经验批示展示馆,浙江,2A,121.194608,30.72920685,121.1837313,30.72515189
3783,嵊州市王羲之故居旅游区,浙江,2A,121.0734402,29.55259779,121.0625443,29.54866938
3784,金东区傅村镇山头下古村景区,浙江,2A,119.9151707,29.25394483,119.904228,29.25081283
3785,椒江区台州市台绣刺绣博物馆景区,浙江,2A,121.422684,28.66654904,121.4117955,28.66338178
3786,嘉兴市清园生态农庄,浙江,2A,120.9464158,30.72794108,120.9358053,30.72422292
3787,嘉善县孙道临电影艺术馆,浙江,2A,120.932537,30.83303192,120.9218915,30.82953504
3788,桐乡市崇福镇店街塘景区,浙江,2A,120.5041821,30.55547593,120.493383,30.55164383
3789,潜艇观光景区,浙江,2A,121.407847,28.69223034,121.3968634,28.68931341
3790,方盛农乐园景区,浙江,2A,118.69467,29.52918698,118.6833198,29.52548861
3791,秀洲区清池温泉景区,浙江,2A,120.6033979,30.72282676,120.5928686,30.71897249
3792,风雅陶笛文化创意园,浙江,2A,120.852755,30.67176345,120.8421798,30.66788738
3793,同康酱酒园景区,浙江,2A,121.4521636,28.68117581,121.441361,28.67780232
3794,桐乡市畅想园景区,浙江,2A,120.340383,30.52725089,120.3293256,30.52347018
3795,天台县赤城山景区,浙江,2A,121.0315635,29.17057207,121.0206701,29.16759944
3796,龙泉市龙泉凤羽休闲山庄,浙江,2A,119.2303225,27.92033388,119.2188336,27.91791693
3797,平湖市景区名称嘉兴百玫生态农业园,浙江,2A,121.1419334,30.76328985,121.1307751,30.75976891
3798,海宁市徐志摩旧居旅游区,浙江,2A,120.7018288,30.53401907,120.6910962,30.53036195
3799,嘉善县浙北桃花岛农业生态旅游区,浙江,2A,120.9630254,30.95480565,120.952414,30.95075346
3800,九峰山风景区,浙江,2A,119.37913,29.0084054,119.3674945,29.00509612
3801,桐乡市锦绣天地蚕桑博览园景区,浙江,2A,120.5552102,30.53320246,120.5444322,30.53005203
3802,海宁市 海宁市博物馆旅游区,浙江,2A,120.6970435,30.53849347,120.686301,30.53493363
3803,千岛秘境景区,浙江,2A,119.2293,29.597822,119.2176636,29.59469476
3804,中共淳安县委旧址景区,浙江,2A,119.0479841,29.60761157,119.0364195,29.60367331
3805,港龙世界木屋博览园,浙江,2A,120.5673739,30.6145149,120.5566633,30.61119984
3806,越城区方圆观光农业园,浙江,2A,120.7106525,29.99959185,120.7000003,29.99584219
3807,桐乡市植物园景区,浙江,2A,120.5673739,30.6145149,120.5566633,30.61119984
3808,桐乡市君陶艺术院景区,浙江,2A,120.5586583,30.63337251,120.5478827,30.63015559
3809,秀洲区小蓬莱景区,浙江,2A,120.6210799,30.80110677,120.610528,30.79730354
3810,桐乡市丰子恺纪念馆景区,浙江,2A,120.4498525,30.62626709,120.4387486,30.62260181
3811,嘉善县民防教育体验馆,浙江,2A,120.962344,30.91396087,120.9517341,30.90993622
3812,桐乡市石门镇桂花村景区,浙江,2A,120.4680615,30.61424824,120.4571047,30.61030012
3813,越城区富盛镇上旺-岩里乡村休闲旅游区,浙江,2A,120.7481951,29.95346001,120.7374858,29.9497669
3814,桐乡市河山镇东浜头村子恺漫画文化园,浙江,2A,120.482812,30.42968794,120.471971,30.42569087
3815,柯桥区羊山风景区,浙江,2A,120.5508234,30.11993597,120.5400781,30.11686896
3816,越城区府山公园,浙江,2A,120.5795173,30.00757886,120.5689406,30.00415061
3817,桐乡市崇福中山公园,浙江,2A,120.446611,30.53271059,120.4354973,30.52913137
3818,由由嘉园景区,浙江,2A,120.7214224,29.95362531,120.7107848,29.94975681
3819,平湖市非物质文化遗产保护管理中心景区,浙江,2A,121.0306949,30.70705113,121.0196954,30.70365669
3820,桐乡市野林滩金岛景区,浙江,2A,120.30959,30.53700394,120.2984753,30.53370791
3821,嘉兴铁哥们机器人主题公园,浙江,2A,120.7821431,30.73876453,120.7712364,30.73543238
3822,桐乡市博物馆景区,浙江,2A,120.5926541,30.64024709,120.5820808,30.63650893
3823,凌公塘文化主题公园,浙江,2A,120.799387,30.75150197,120.7885139,30.74811194
3824,宝石工业园,浙江,2A,120.3556085,29.84635863,120.3446748,29.84239279
3825,沈园农庄,浙江,2A,121.5855604,28.93929807,121.5750633,28.93620535
3826,木杓沙滩景区,浙江,2A,121.691705,29.01176499,121.6811715,29.00835785
3827,定海区匈牙利国际广场景区,浙江,1A,122.0734658,30.02474201,122.0626132,30.02095341
3828,定海区金塘树弄李子苑,浙江,1A,121.88475,30.05803223,121.8741552,30.05485395
3829,定海区舟山名人馆,浙江,1A,122.1116625,30.02337053,122.1006987,30.01997219
3830,舟山市定海区白泉万锦湖渔庄,浙江,1A,122.1823232,30.0831002,122.1716647,30.07920445
3831,定海区小沙文化旅游,浙江,1A,122.0722,30.12907935,122.0613594,30.1252706
3832,定海区古城旅游区,浙江,1A,122.113123,30.02453126,122.1021615,30.02112471
3833,定海区马岙祥农采摘园,浙江,1A,122.0994544,30.14896972,122.0884754,30.14555715
3834,诸暨市乐聚·星原力机器人主题馆,浙江,1A,120.3012924,29.7201595,120.2902803,29.7169589
3835,肥西三河古镇,安徽,5A,117.2513062,31.51792746,117.2394585,31.51358586
3836,合肥野生动物园,安徽,4A,117.174072,31.84103001,117.161913,31.8372145
3837,合肥植物园,安徽,4A,117.207769,31.8796529,117.1957265,31.87578945
3838,渡江战役总前委旧址,安徽,4A,117.407114,32.85326813,117.3947337,32.84920548
3839,大圩生态农业旅游景区,安徽,4A,117.3989511,31.77860361,117.3867203,31.77446918
3840,中国（合肥）非物质文化遗产园,安徽,4A,117.1223716,32.00961992,117.110341,32.00515364
3841,肥西县吉祥农业山庄景区（肥西老母鸡家园）,安徽,4A,117.0896194,31.7039385,117.0774719,31.6998726
3842,合肥紫蓬山国家森林公园,安徽,4A,117.0212555,31.73150227,117.0094063,31.72720124
3843,合肥三国遗址公园,安徽,4A,117.137915,31.91775802,117.1258787,31.91333614
3844,安徽岱山湖旅游度假区,安徽,4A,117.865911,32.15640812,117.8541387,32.15244403
3845,元一双凤湖国际旅游度假区,安徽,4A,117.305796,32.04091498,117.2936351,32.03728028
3846,安徽博物院,安徽,4A,117.226663,31.80826299,117.2147238,31.80407332
3847,合肥包公园,安徽,4A,117.3009109,31.86278196,117.2887737,31.85909784
3848,安徽徽园景区,安徽,4A,117.227442,31.78956297,117.2155254,31.7853635
3849,合肥滨湖国家森林公园,安徽,4A,117.392122,31.72934097,117.3799018,31.72506991
3850,巢湖姥山岛景区,安徽,4A,117.451117,31.57008506,117.4389031,31.56602507
3851,冶父山森林公园,安徽,4A,117.3619708,31.30393178,117.3499426,31.29950245
3852,中国半汤郁金香高地景区,安徽,4A,117.9206474,31.70114362,117.9088337,31.69756463
3853,合肥李鸿章故居陈列馆,安徽,4A,117.2977236,31.87028829,117.2856055,31.86659077
3854,紫微洞景区,安徽,4A,117.875039,31.6523209,117.8632978,31.64844139
3855,庐阳区三十岗乡生态农业旅游区,安徽,4A,117.1307945,31.93443431,117.1187485,31.92995149
3856,金孔雀温泉度假村,安徽,4A,117.109534,31.32532585,117.0975151,31.32096738
3857,官亭林海景区,安徽,4A,116.907399,31.80311295,116.8958668,31.79914779
3858,长临古街景区,安徽,4A,117.4681366,31.692424,117.4560301,31.68810047
3859,铭传故里景区,安徽,4A,116.813332,31.73313696,116.8015699,31.72946067
3860,中国稻米博物馆,安徽,3A,117.2699439,31.4814511,117.2579988,31.47732624
3861,周瑜文化园,安徽,3A,117.3058811,31.2517199,117.2937779,31.24809986
3862,李克农故居,安徽,3A,117.549229,31.66153094,117.5372613,31.65798858
3863,巢湖市博物馆,安徽,3A,117.900362,31.60594292,117.8885274,31.6024372
3864,东庵森林公园,安徽,3A,117.825512,31.56540709,117.8136773,31.56130651
3865,金三合农业科技示范观光园,安徽,3A,116.6089421,30.6494153,116.5975349,30.64613936
3866,庐江虎洞生态旅游区,安徽,3A,117.3443882,31.24047149,117.3323171,31.23629145
3867,果树老街,安徽,3A,117.072454,31.28267091,117.0603507,31.27891146
3868,1912街区,安徽,3A,117.227173,31.84772016,117.2152194,31.84352643
3869,合肥市淮河路步行街,安徽,3A,117.299783,31.87016999,117.2876566,31.86648445
3870,小团山香草农庄,安徽,3A,116.800804,31.73865699,116.7890809,31.73477067
3871,合肥伊利工业旅游景区,安徽,3A,117.451117,31.57008506,117.4389031,31.56602507
3872,肥西县小井庄,安徽,3A,116.869049,31.63718897,116.8575379,31.63312716
3873,大蜀山文化陵园,安徽,3A,117.1722843,31.84821368,117.1601304,31.84437593
